Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 24,20262404,Jack Whitlock,140ec75,Port Adelaide,Port,images/afl_logos/Port-40.png,-0.5,-0.5,2.8,8.5,10.4,5.29,-0.2,7.1,4.8,2.7,0,79,61,0,0,95,6,8,14,78.6,115,170,1,4,0,9,0,4,3,3,2,3,1,6,1,0,0,0,1,0,0,0,2,2,0,8.2,3.8,1,6,0
2026,Round 24,20262404,Jaxon Prior,14093ea,Essendon,Ess,images/afl_logos/Ess-40.png,5.9,1.7,2.3,0.4,10.3,6.77,2.4,4.9,6.1,0,0,79,90,0,0,88,11,10,21,76.2,376,152,1,3,5,10,2,3,2,1,1,10,5,6,0,3,0,1,0,0,0,0,1,0,1,2.6,-1.6,0,5,2
2026,Round 24,20262404,Xavier Bamert,140f059,Port Adelaide,Port,images/afl_logos/Port-40.png,1.6,4.2,2.6,1.3,9.8,3.91,0,8.4,1.8,6,0,59,63,0,0,72,9,2,11,81.8,242,141,2,2,3,14,0,3,1,3,1,4,2,4,0,0,0,0,0,0,0,0,1,1,0,4.1,1.9,1,5,0
2026,Round 24,20262404,Harrison Jones,1409d2b,Essendon,Ess,images/afl_logos/Ess-40.png,1.6,4.5,3.2,0.4,9.7,5.23,0,9.5,4.5,3.3,0,55,50,0,0,90,9,5,14,78.6,202,110,1,3,1,9,0,4,3,4,3,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262404,Nick Bryan,1409df2,Essendon,Ess,images/afl_logos/Ess-40.png,2.2,2.2,0.5,4.4,9.4,9.43,6.6,0.4,3.6,-0.4,0,76,58,0,0,63,5,6,11,54.5,131,135,3,3,1,5,0,7,5,1,1,5,1,0,0,0,59,5,4,66,29,11,0,0,0,0,0,0,5,5
2026,Round 24,20262404,Kyle Langford,231306,Essendon,Ess,images/afl_logos/Ess-40.png,0.3,3.1,4.7,1.3,9.4,8.2,0,8.3,6.3,1.1,0,63,52,0,0,85,7,5,12,91.7,192,155,1,1,3,6,1,7,4,7,4,1,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262404,Dyson Sharp,140d960,Essendon,Ess,images/afl_logos/Ess-40.png,1.6,1.3,3.2,3.2,9.3,8.77,3.4,0.1,6.6,-1.2,0,74,76,0,0,72,10,12,22,63.6,302,166,7,4,5,20,0,9,6,4,4,11,3,3,0,0,65,5,4,0,0,0,0,0,0,0,0,0,3,0
2026,Round 24,20262404,Zach Reid,140a151,Essendon,Ess,images/afl_logos/Ess-40.png,2.6,2,5,-0.6,9.1,7.46,0.8,8.9,7.2,2.2,0,114,98,0,0,91,15,4,19,89.5,283,293,0,2,3,9,1,6,4,5,3,3,8,11,2,4,0,1,1,0,0,0,0,0,0,0,0,0,5,1
2026,Round 24,20262404,Harrison Ramm,140d9ef,Port Adelaide,Port,images/afl_logos/Port-40.png,3.7,0,0.2,5.2,9.1,4.04,0,5.7,3.5,-1.7,0,45,32,0,0,78,3,3,6,66.7,52,58,1,1,2,7,0,3,2,3,2,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262404,Peter Wright,2311b1,Essendon,Ess,images/afl_logos/Ess-40.png,7,0,2,0,9,8.36,0,8.1,3.1,4.6,0,52,56,0,0,75,7,0,7,71.4,196,35,2,1,1,2,0,1,0,1,0,1,1,6,1,1,0,0,0,0,0,0,4,2,1,12.7,0.3,1,5,0
2026,Round 24,20262404,Josh Lai,1410cac,Port Adelaide,Port,images/afl_logos/Port-40.png,0.8,2.2,3.2,2.9,9,6.83,0.3,9,3.7,3.9,0,55,41,0,0,88,6,6,12,75,324,103,2,4,2,9,0,3,3,3,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 24,20262404,Dante Visentini,140b228,Port Adelaide,Port,images/afl_logos/Port-40.png,2.6,2.2,0,4,8.8,6.88,0,8.1,4.4,0.2,0,38,35,0,0,91,7,1,8,62.5,177,59,0,2,0,5,0,4,3,4,3,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2026,Round 24,20262404,Joe Berry,140deb1,Port Adelaide,Port,images/afl_logos/Port-40.png,0.4,1.6,5.2,1.5,8.7,7.06,0,8,4,4,0,68,54,0,0,79,10,5,15,73.3,371,176,4,2,1,12,0,5,5,5,5,7,2,3,0,1,0,0,0,0,0,0,1,0,1,2.8,-1.8,2,4,0
2026,Round 24,20262404,Mason Redman,2dbb56,Essendon,Ess,images/afl_logos/Ess-40.png,4.3,0.9,3.2,-0.5,8,9.98,0,4.7,4,2.5,0,39,43,0,0,84,8,6,14,92.9,344,163,3,5,1,8,2,3,3,3,3,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 24,20262404,Darcy Byrne-Jones,2da73a,Port Adelaide,Port,images/afl_logos/Port-40.png,4,-1,4.5,0.4,8,7.42,3.1,2.3,6.3,0.5,0,75,83,0.01,0,78,16,10,26,73.1,526,209,2,5,1,14,4,8,7,6,5,11,5,3,0,0,0,1,1,0,0,0,1,0,1,2.7,-1.7,0,5,2
2026,Round 24,20262404,Mitch Zadow,140e2e3,Port Adelaide,Port,images/afl_logos/Port-40.png,-1.7,0.9,1.6,6.9,7.8,4.21,-2.4,8.2,3.1,3.7,0,48,53,0,0,80,7,1,8,37.5,210,30,3,1,3,11,0,3,1,2,1,3,2,3,0,1,0,1,0,0,0,0,4,2,1,10.7,2.3,1,5,2
2026,Round 24,20262404,Rhys Unwin,140ec57,Essendon,Ess,images/afl_logos/Ess-40.png,-0.1,1.2,4.3,2,7.5,3.59,0.4,6.4,3.2,4.9,0,48,37,0,0,70,4,3,7,71.4,117,85,4,1,4,16,0,3,1,1,0,2,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0
2026,Round 24,20262404,Angus Clarke,140d9d4,Essendon,Ess,images/afl_logos/Ess-40.png,-2.4,0.7,0.8,8.3,7.4,4.75,0.2,3.4,4.9,0.9,0,80,78,0,0,83,9,5,14,50,258,50,4,2,3,11,0,5,4,4,4,2,1,5,0,0,0,2,1,0,0,0,5,3,2,20.7,-0.7,1,8,0
2026,Round 24,20262404,Archer Day-Wicks,140e191,Essendon,Ess,images/afl_logos/Ess-40.png,3.8,0.5,0.9,1.8,7,4.94,1.1,0.3,3.9,-2.6,0,56,72,0,0,75,9,6,15,60,287,210,1,3,3,12,0,3,2,2,1,5,1,6,0,0,0,1,0,0,0,0,4,0,2,15.1,-13.1,1,6,0
2026,Round 24,20262404,Corey Durdin,140907e,Port Adelaide,Port,images/afl_logos/Port-40.png,0.2,2.6,0.4,3.4,6.5,7.65,-0.3,4.8,2.4,1.5,0,48,42,0,0,83,3,5,8,87.5,66,224,1,0,4,13,0,3,2,2,2,3,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,2,5,0
2026,Round 24,20262404,Max Kondogiannis,140fe28,Essendon,Ess,images/afl_logos/Ess-40.png,2.7,0.9,1.3,1.2,6.1,5.47,0,4.6,2.7,0.7,0,51,46,0,0,65,5,8,13,92.3,100,232,0,1,2,8,0,4,4,4,4,7,2,3,0,0,0,0,0,0,0,0,1,0,1,3.6,-2.6,0,1,0
2026,Round 24,20262404,Tom Anastasopoulos,140dc1e,Port Adelaide,Port,images/afl_logos/Port-40.png,2.6,4.3,-0.7,-0.3,5.9,3.98,0,5.4,4.1,1.4,0,42,49,0,0,61,8,6,14,42.9,285,42,3,3,1,6,0,5,5,5,5,8,3,1,0,0,0,0,0,0,0,0,1,1,0,2.9,3.1,0,3,0
2026,Round 24,20262404,Jaxon Artemis,140ef49,Essendon,Ess,images/afl_logos/Ess-40.png,0.2,-0.9,4.5,1.7,5.5,5.44,-1.3,5.2,3.7,0.2,0,47,30,0,0,73,4,7,11,81.8,152,119,0,3,1,8,0,4,4,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 24,20262404,Ollie Wines,23022e,Port Adelaide,Port,images/afl_logos/Port-40.png,3.9,1.1,0.7,-0.3,5.4,9.31,1,1.9,4.2,-1.3,2,94,101,0.26,3,74,12,15,27,55.6,237,306,1,2,5,11,0,10,7,0,0,10,0,4,0,0,76,3,7,0,0,0,1,1,0,3.3,2.7,0,2,0
2026,Round 24,20262404,Vigo Visentini,140dc7e,Essendon,Ess,images/afl_logos/Ess-40.png,3.5,0,-0.2,1.6,4.9,6.56,1,2.3,3.4,0.3,0,50,57,0,0,70,5,4,9,66.7,114,102,0,0,3,10,0,3,1,0,0,1,2,5,0,2,41,2,2,33,10,3,0,0,0,0,0,0,3,1
2026,Round 24,20262404,Jacob Farrow,140f541,Essendon,Ess,images/afl_logos/Ess-40.png,1.6,1.6,-1.8,2.9,4.3,6.13,1.2,1.8,2,1.1,0,50,53,0,0,78,9,2,11,72.7,297,42,4,2,3,5,0,3,2,2,1,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 24,20262404,Jye Caldwell,1408717,Essendon,Ess,images/afl_logos/Ess-40.png,2.5,3.5,-0.8,-1.3,4,8.12,-0.8,1.2,5.6,-5.2,0,71,80,0,0,64,9,14,23,65.2,88,149,1,5,3,8,0,8,6,5,5,8,1,4,0,0,26,0,3,0,0,0,1,0,1,3.2,-2.2,2,6,1
2026,Round 24,20262404,Joe Richards,1408f6f,Port Adelaide,Port,images/afl_logos/Port-40.png,0.2,0.7,1.3,1.5,3.7,9.94,2.3,-0.9,2.3,-0.8,0,71,101,0.01,0,80,16,6,22,50,356,137,4,7,5,25,0,3,2,0,0,8,0,7,0,0,74,4,5,0,0,0,0,0,0,0,0,0,4,0
2026,Round 24,20262404,Miles Bergman,1409327,Port Adelaide,Port,images/afl_logos/Port-40.png,3,0.6,0.4,-0.6,3.4,9.29,0.5,4.4,5.6,-2.4,0,65,86,0.01,0,81,15,7,22,63.6,437,219,1,8,2,14,3,6,5,4,3,6,5,7,0,2,9,1,1,0,0,0,1,0,0,2.7,-2.7,0,2,0
2026,Round 24,20262404,Balyn O'Brien,140ed89,Port Adelaide,Port,images/afl_logos/Port-40.png,0,0.4,-1.5,4,2.8,4.75,1.4,2.4,4.1,1.2,0,19,16,0,0,74,2,2,4,100,-9,45,0,0,1,6,0,4,2,3,1,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262404,Todd Marshall,14082c6,Port Adelaide,Port,images/afl_logos/Port-40.png,2.3,-2.3,1.9,0.1,2,6.03,0,0.1,2.3,-2.2,0,30,33,0,0,59,6,2,8,50,102,61,2,2,1,12,0,3,3,3,3,0,2,2,0,0,0,0,0,0,0,0,1,0,1,3.9,-2.9,1,4,0
2026,Round 24,20262405,Shaun Mannagh,2daed6,Geelong,Geel,images/afl_logos/Geel-40.png,14.5,8.7,1.5,5.6,30.3,12.17,4.3,22.1,7.8,20.1,8,162,139,2.01,11,73,21,12,33,72.7,640,283,6,2,7,20,0,11,9,4,4,15,2,5,0,0,70,5,6,0,0,0,3,3,0,10.6,7.4,2,11,1
2026,Round 24,20262405,Tim Taranto,2dbf9c,Richmond,Rich,images/afl_logos/Rich-40.png,9.6,6.1,3.6,8.5,27.8,12.89,9.5,14.3,14.9,8.9,3,146,134,0.41,0,81,13,23,36,75,299,654,4,6,7,26,0,24,12,10,9,8,4,3,0,0,88,10,13,0,0,0,1,1,0,2.8,3.2,1,9,5
2026,Round 24,20262405,Toby Nankervis,23113e,Richmond,Rich,images/afl_logos/Rich-40.png,6.2,4.8,9.4,2.9,23.2,13.15,10.2,6.6,11.3,0.8,0,144,109,0.01,0,78,10,14,24,75,229,249,4,4,4,12,0,14,6,3,1,8,5,3,2,3,76,8,11,72,31,14,0,0,0,0,0,0,7,5
2026,Round 24,20262405,Bailey Smith,1408732,Geelong,Geel,images/afl_logos/Geel-40.png,3.8,6.4,7.9,4.8,22.9,13.91,2.5,19.2,5.4,17.1,10,171,159,2.89,89,84,24,16,40,82.5,863,372,8,4,6,15,1,9,7,3,3,22,3,5,0,0,76,4,3,0,0,0,3,3,0,11,7,2,11,1
2026,Round 24,20262405,Patrick Dangerfield,22a6c5,Geelong,Geel,images/afl_logos/Geel-40.png,4.2,5.4,4.3,4.1,18.1,9.53,1.8,15.4,6.9,9.8,5,118,104,0.4,0,71,13,9,22,81.8,465,177,6,3,2,6,0,5,2,3,1,9,1,7,1,0,3,2,1,0,0,0,4,3,0,12.5,5.5,2,8,2
2026,Round 24,20262405,Mitchell Edwards,140ce30,Geelong,Geel,images/afl_logos/Geel-40.png,1.8,3.2,4.2,6.3,15.5,8.59,3.6,10.7,7.4,3.7,0,95,98,0.03,0,68,9,10,19,73.7,357,127,6,4,1,8,0,7,4,2,0,8,4,5,2,4,76,3,2,64,25,6,1,1,0,2.9,3.1,0,6,4
2026,Round 24,20262405,Oliver Dempsey,140d10a,Geelong,Geel,images/afl_logos/Geel-40.png,10.4,0.9,3,0.1,14.5,11.81,1.3,8.4,6.8,2.7,4,126,114,0.08,0,87,11,16,27,66.7,378,252,4,4,6,17,0,9,7,7,6,10,4,6,1,0,9,2,1,0,0,0,2,1,1,7.1,-0.1,2,7,1
2026,Round 24,20262405,Taj Hotton,140ecaa,Richmond,Rich,images/afl_logos/Rich-40.png,6.9,2,0.2,4.8,13.9,7.24,2.6,9.9,10.1,3,0,79,55,0,0,71,6,13,19,78.9,125,189,2,3,2,17,0,14,11,9,8,3,3,2,1,0,52,3,5,0,0,0,0,0,0,0,0,0,3,2
2026,Round 24,20262405,Jack Ross,1408735,Richmond,Rich,images/afl_logos/Rich-40.png,3.2,2.5,6.5,1.3,13.4,11.17,4.1,6,6.4,4.8,0,104,112,0.02,0,80,15,17,32,59.4,532,412,6,8,5,18,0,12,5,4,4,17,3,4,0,0,76,3,7,1,0,0,0,0,0,0,0,3,7,1
2026,Round 24,20262405,Connor O'Sullivan,140dc25,Geelong,Geel,images/afl_logos/Geel-40.png,5.3,2.7,3,1.8,12.7,9.58,0,12.2,9,1.2,0,71,62,0.01,0,88,8,6,14,85.7,233,138,2,2,1,2,1,6,2,6,2,4,8,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2026,Round 24,20262405,Shannon Neale,140af71,Geelong,Geel,images/afl_logos/Geel-40.png,2.2,2.7,0.9,6.7,12.5,8.91,-0.8,13.1,6.5,11.6,0,72,61,0.02,0,84,5,4,9,100,138,85,0,3,3,4,0,5,2,5,2,1,0,4,2,0,12,0,0,10,2,0,4,4,0,14.2,9.8,1,9,0
2026,Round 24,20262405,Oliver Henry,140a17c,Geelong,Geel,images/afl_logos/Geel-40.png,3.5,6.9,0.2,1.5,12.1,7.56,0,10.4,5,5,0,78,69,0.01,0,80,7,4,11,63.6,305,114,4,2,2,9,0,4,3,4,3,2,2,6,1,0,0,0,0,0,0,0,4,2,2,12.6,1.4,0,7,2
2026,Round 24,20262405,Oisin Mullin,140d0d6,Geelong,Geel,images/afl_logos/Geel-40.png,3.2,3.3,2.8,2.7,12,7.87,3,5.5,8.3,1.5,0,81,65,0,0,83,4,12,16,68.8,150,159,1,0,7,21,0,9,8,5,5,5,2,2,0,0,73,3,1,0,0,0,0,0,0,0,0,0,3,1
2026,Round 24,20262405,Jeremy Cameron,230055,Geelong,Geel,images/afl_logos/Geel-40.png,5.1,2.4,2.7,1.4,11.7,9.28,3,6.2,6.6,4.5,0,91,71,0.01,0,79,14,8,22,90.9,393,273,2,4,0,1,1,7,5,4,2,11,4,5,1,1,0,3,2,0,0,0,0,0,0,0,0,1,7,2
2026,Round 24,20262405,Sam De Koning,140934d,Geelong,Geel,images/afl_logos/Geel-40.png,1.3,3.2,2.2,4.2,10.9,8.23,2,7.6,6,1.3,0,59,49,0.01,0,81,5,9,14,85.7,83,107,3,1,0,1,0,5,2,3,2,5,6,4,1,4,12,2,2,20,6,1,0,0,0,0,0,0,2,1
2026,Round 24,20262405,Jhye Clark,140cb31,Geelong,Geel,images/afl_logos/Geel-40.png,3.3,0.4,1.2,4.9,9.8,8.15,0.7,5,3.8,1,0,77,77,0,0,78,9,13,22,86.4,315,173,4,2,4,15,0,6,5,5,4,12,5,3,0,0,0,0,1,0,0,0,1,0,1,3.7,-2.7,0,5,2
2026,Round 24,20262405,Brad Close,2dc41e,Geelong,Geel,images/afl_logos/Geel-40.png,3,2.7,-0.9,4.9,9.7,7.84,0,10.7,6,4.7,0,60,48,0,0,85,5,11,16,75,219,219,2,2,2,9,0,7,6,7,6,7,2,1,0,0,0,0,0,0,0,0,1,0,0,3,-3,1,8,0
2026,Round 24,20262405,Zach Guthrie,1408246,Geelong,Geel,images/afl_logos/Geel-40.png,1.3,1.2,4.3,2.8,9.6,7.43,1.2,7,5.3,2.9,0,82,71,0.01,0,87,12,7,19,89.5,262,233,2,2,2,4,2,7,6,6,5,5,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1
2026,Round 24,20262405,Lawson Humphries,140a3d8,Geelong,Geel,images/afl_logos/Geel-40.png,3.2,2.8,2.9,0.2,9.1,9.72,0,8.5,2.2,6.3,0,94,86,0.01,0,81,14,8,22,81.8,409,265,2,1,1,2,2,3,3,3,3,9,4,6,0,0,0,0,0,0,0,0,1,1,0,3.2,2.8,0,8,3
2026,Round 24,20262405,Mark O'Connor,1408afe,Geelong,Geel,images/afl_logos/Geel-40.png,1.7,0.4,4.9,1.5,8.4,7.71,0,6.2,1.7,4,0,58,52,0,0,82,5,11,16,93.8,222,353,4,2,0,10,0,2,2,2,2,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
2026,Round 24,20262405,Tanner Bruhn,140a145,Geelong,Geel,images/afl_logos/Geel-40.png,1.1,6,1.1,0.3,8.4,9.61,-0.4,4.8,7.4,0.2,0,85,87,0.02,0,79,11,18,29,82.8,193,296,3,4,2,11,0,9,8,6,5,17,5,6,0,1,0,2,2,0,0,0,0,0,0,0,0,0,5,1
2026,Round 24,20262405,Steely Green,140c950,Richmond,Rich,images/afl_logos/Rich-40.png,0.1,0.9,3.8,3.6,8.4,5.48,1.5,5.8,1.6,5.8,0,42,47,0,0,75,5,6,11,81.8,124,98,1,1,1,7,0,3,2,1,1,5,0,1,0,0,0,2,2,0,0,0,3,2,0,8.5,3.5,0,3,0
2026,Round 24,20262405,Hugo Ralphsmith,1409e11,Richmond,Rich,images/afl_logos/Rich-40.png,1.2,3.5,1.8,1.3,7.9,8.12,2.1,5.8,5,3.8,0,71,58,0,0,79,9,7,16,75,338,88,4,4,1,10,0,7,6,5,4,5,4,3,0,1,0,2,2,0,0,0,1,1,0,4,2,0,4,0
2026,Round 24,20262405,Campbell Gray,140fc47,Richmond,Rich,images/afl_logos/Rich-40.png,3.3,2.5,1.9,0,7.7,6.45,0.6,8,5.9,-0.3,0,72,61,0,0,83,9,2,11,63.6,314,43,0,5,4,10,0,5,2,4,1,1,7,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 24,20262405,Sam Grlj,140fe23,Richmond,Rich,images/afl_logos/Rich-40.png,2.9,4,0,0.4,7.3,5.37,1.8,6,4.6,1.6,0,64,53,0,0,81,8,7,15,86.7,225,157,1,3,3,18,0,5,5,3,3,7,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2
2026,Round 24,20262405,Gryan Miers,140828a,Geelong,Geel,images/afl_logos/Geel-40.png,1.9,1.1,3.5,0.6,7.1,9.94,1.3,2.8,2.7,1.5,0,86,82,0.01,0,87,9,16,25,88,207,383,2,1,2,10,0,3,3,2,2,16,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0
2026,Round 24,20262405,Tom Lynch,230035,Richmond,Rich,images/afl_logos/Rich-40.png,2.7,1.5,0.2,2.6,7,7.03,0,5.3,7.4,1.4,0,57,54,0,0,88,6,0,6,66.7,158,32,1,1,1,10,0,3,0,3,0,1,0,5,3,0,0,0,0,1,0,0,5,3,2,19.3,0.7,0,6,0
2026,Round 24,20262405,Tom Atkins,2db0d2,Geelong,Geel,images/afl_logos/Geel-40.png,1,-0.5,5.1,1.3,6.9,11.14,1.4,-1.8,5.3,-4,0,44,50,0.01,0,77,4,11,15,46.7,47,149,2,5,6,26,0,9,7,1,1,6,0,0,0,0,70,4,6,0,0,0,0,0,0,0,0,0,3,3
2026,Round 24,20262405,Maurice Rioli,140948f,Richmond,Rich,images/afl_logos/Rich-40.png,1.7,0.5,2.4,2.2,6.9,6.18,3.1,1.6,1.6,3,0,37,49,0,0,76,6,2,8,75,196,157,4,1,4,14,0,3,0,1,0,2,0,3,0,0,0,2,1,0,0,0,1,0,0,2.2,-2.2,1,1,0
2026,Round 24,20262405,Patrick Retschko,140ec91,Richmond,Rich,images/afl_logos/Rich-40.png,-0.5,1.2,6.1,0.1,6.9,7.48,1.2,4,1.7,2.2,0,52,66,0,0,90,10,8,18,66.7,417,214,2,4,2,17,0,2,2,1,1,11,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 24,20262405,Kye Annand,140f210,Richmond,Rich,images/afl_logos/Rich-40.png,1.7,2.4,0.6,1.9,6.6,5.66,0.3,6.5,4.4,0.8,0,51,47,0,0,96,10,1,11,81.8,394,41,2,4,0,4,0,4,1,3,1,4,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 24,20262405,Ben Miller,14078a3,Richmond,Rich,images/afl_logos/Rich-40.png,3.1,1.2,0.6,0.7,5.6,8.04,0.6,3.4,1,0.2,0,43,26,0,0,79,4,1,5,100,155,24,0,0,3,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 24,20262405,Samson Ryan,1409fa2,Richmond,Rich,images/afl_logos/Rich-40.png,-0.7,0.8,-0.9,6.3,5.5,4.74,-1.4,7.2,1.6,4.5,0,40,53,0,0,60,4,3,7,71.4,118,68,2,1,1,4,0,2,2,2,2,1,2,3,0,0,24,0,0,21,13,3,2,2,0,8.4,3.6,2,5,1
2026,Round 24,20262405,Seth Campbell,140ca2b,Richmond,Rich,images/afl_logos/Rich-40.png,2.5,0,1,2,5.5,9.39,1.9,3.3,3.6,1,0,58,83,0,0,81,14,8,22,40.9,394,180,2,4,3,17,0,8,5,4,3,8,3,1,0,0,18,3,5,0,0,0,6,1,3,13.2,-4.2,0,7,0
2026,Round 24,20262405,Jayden Short,2da7b1,Richmond,Rich,images/afl_logos/Rich-40.png,-0.2,1.9,1.6,1.8,5.1,7.14,0,2.6,2.9,-1.4,0,69,68,0,0,82,13,5,18,77.8,447,207,1,4,1,8,7,3,2,3,2,6,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262405,Kane McAuliffe,140bd0c,Richmond,Rich,images/afl_logos/Rich-40.png,-0.4,-0.2,0.6,4.9,4.9,7.32,0.3,5.6,6.2,1,0,71,75,0,0,74,9,13,22,63.6,275,233,4,4,3,19,0,7,5,3,3,10,4,4,0,1,67,3,3,0,0,0,0,0,0,0,0,2,4,2
2026,Round 24,20262405,Tom Stewart,22f858,Geelong,Geel,images/afl_logos/Geel-40.png,1.1,2.8,-0.4,0.8,4.3,10.16,0,4.8,4.3,-1.8,0,67,79,0.01,0,82,13,5,18,77.8,217,191,1,3,0,6,2,3,1,3,1,4,6,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2026,Round 24,20262405,Tom Brown,140b1fe,Richmond,Rich,images/afl_logos/Rich-40.png,2,-1,-0.3,3,3.8,7.81,1.3,1.9,3.4,-0.5,0,24,34,0,0,96,6,3,9,44.4,227,109,3,4,0,9,0,3,2,2,1,3,0,4,1,0,0,1,0,0,0,0,2,0,1,4.5,-3.5,0,2,0
2026,Round 24,20262405,Jack Henry,14072e9,Geelong,Geel,images/afl_logos/Geel-40.png,1.3,1.6,0,0,3,7.19,0.5,2.4,1.2,0.3,0,27,11,0,0,37,1,2,3,100,33,41,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 24,20262405,Jay Polkinghorne,140da64,Geelong,Geel,images/afl_logos/Geel-40.png,-0.4,0.5,3.2,-0.3,3,5.91,0,1.6,3.6,-1.9,0,48,46,0,0,76,5,2,7,57.1,107,42,1,0,1,2,0,2,2,2,2,2,0,3,0,0,0,0,0,0,0,0,4,2,2,16.4,-2.4,1,6,0
2026,Round 24,20262405,Judson Clarke,140b1d3,Richmond,Rich,images/afl_logos/Rich-40.png,-0.4,0.6,1.2,1.4,2.8,7.33,0.6,1.8,2.9,-0.4,0,29,27,0,0,69,3,4,7,85.7,107,16,0,2,1,6,1,3,3,2,2,1,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2
2026,Round 24,20262405,Nick Vlastuin,230392,Richmond,Rich,images/afl_logos/Rich-40.png,1,-1.7,2.3,1.1,2.7,7.98,0.1,3.3,1.3,2.1,0,62,56,0,0,86,11,2,13,84.6,188,217,1,1,1,14,1,2,2,1,1,4,2,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 24,20262405,Jack Martin,23097e,Geelong,Geel,images/afl_logos/Geel-40.png,3.1,-0.6,-1.7,0.2,0.9,5.97,0,-0.9,4.7,-4.5,0,46,71,0,0,72,9,8,17,64.7,234,161,1,4,2,6,0,4,3,4,3,7,3,7,1,1,0,0,0,0,0,0,2,0,2,6.1,-4.1,0,9,2
2026,Round 24,20262405,Sam Banks,140a2cd,Richmond,Rich,images/afl_logos/Rich-40.png,-0.1,0,0,0,-0.1,7.19,0,-0.2,0,-0.2,0,14,12,0,0,18,2,1,3,66.7,93,23,0,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 24,20262405,Luke Trainor,140dea9,Richmond,Rich,images/afl_logos/Rich-40.png,0.5,-0.1,-0.7,0.1,-0.2,3.52,0.9,1,1.4,0,0,22,36,0,0,85,6,3,9,66.7,185,98,1,2,0,9,0,2,2,1,1,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2026,Round 24,20262405,Mykelti Lefau,140916b,Richmond,Rich,images/afl_logos/Rich-40.png,-0.8,-1.1,3.1,-3.7,-2.5,6.78,0,-4.3,6.1,-9.6,0,49,47,0,0,93,7,2,9,55.6,185,77,3,2,0,10,0,2,0,2,0,2,0,5,1,0,0,0,0,0,0,0,5,1,3,20.2,-11.2,1,7,0
2026,Round 24,20262406,Ed Richards,1408f98,Western Bulldogs,WB,images/afl_logos/WB-40.png,9.3,3.2,5.3,7.1,25,16.8,5.3,14.9,8.5,11.6,8,137,105,1.55,26,85,19,11,30,66.7,495,262,6,2,4,26,0,14,12,5,5,11,1,1,0,0,88,8,8,0,0,0,1,1,0,1.5,4.5,1,12,3
